id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,log_price,above_ground_ratio,bath_per_bed,living_to_lot_ratio,relative_living_size,relative_lot_size,neighborhood_density,distance_from_center,waterfront_view,house_age,is_renovated,years_since_reno,year_sale,month_sale,quarter_sale
2624039133,3,1.75,1720,5899,1.0,0,1,3,8,1220,500,1986,0,98136,47.5399,-122.385,1900,6244,13.1499804899607,0.7088901801278327,0.4375,0.29152542372881357,0.9047869542346134,0.944595676541233,3.2845870594423987,0.17235985672503884,0,29,0,0,2014,6,2
2624049035,3,2.0,2340,3477,1.0,0,1,5,7,1170,1170,1971,0,98118,47.54,-122.267,2110,6300,13.235693848424024,0.4997864160615122,0.5,0.6728004600345026,1.1084793936522974,0.5518171718774798,2.984367598294647,0.056990420458619725,0,44,0,0,2014,6,2
2624049050,2,1.0,1470,5566,1.0,0,0,4,7,770,700,1919,0,98118,47.5348,-122.269,1410,5808,12.73080413304066,0.5234534330387491,0.3333333333333333,0.2640560445482306,1.041814316087881,0.9581683594422448,4.116229624379873,0.06088147866887059,0,96,0,0,2015,2,1
2624049073,2,1.0,780,4200,1.0,0,0,3,6,780,0,1920,0,98118,47.5381,-122.267,1620,6000,12.793862088206213,0.998719590268886,0.3333333333333333,0.18567007855272555,0.4811844540407156,0.6998833527745376,3.7014188772362737,0.05770744758139429,0,95,0,0,2014,7,3
2624049091,5,2.5,3750,91681,2.0,1,4,3,10,3750,0,1925,0,98118,47.5379,-122.264,3540,24293,14.881255587477945,0.9997334044254865,0.4166666666666667,0.040902249078335985,1.0590228748940977,3.7738124639828765,6.860491386613951,0.05504198216440295,4,90,0,0,2015,3,1
2624049115,4,1.5,1280,5460,1.5,0,0,5,7,1080,200,1920,0,98118,47.5348,-122.268,1470,5934,12.84529412258351,0.8430913348946136,0.3,0.2343893059879143,0.8701563562202583,0.9199663016006739,4.033990482664854,0.05997793102692617,0,95,0,0,2014,7,3
2624049117,3,1.0,1550,4160,1.5,0,0,4,6,1550,0,1926,0,98118,47.5387,-122.265,1590,5000,12.959846800844963,0.9993552546744036,0.25,0.37250660898822396,0.9742300439974858,0.8318336332733454,3.1426775612822127,0.055632670641204175,0,89,0,0,2014,9,3
2624049167,3,1.5,2090,11895,1.0,0,0,3,7,1790,300,1954,0,98118,47.5362,-122.267,2180,11072,13.042347836028451,0.8560497369679579,0.375,0.17568930733019503,0.958276020174232,1.0742346247629369,5.076570380559376,0.05847743999756205,0,61,0,0,2015,4,2
2624049169,3,1.5,1890,6183,1.0,0,0,3,7,1090,800,1967,0,98118,47.5396,-122.269,1750,6183,12.899222326086994,0.5764145954521417,0.375,0.305627425614489,1.0793832095945175,0.9998382923673997,3.531125071387778,0.059000224487714255,0,48,0,0,2014,12,4
2624049185,3,1.75,1760,5355,1.0,0,0,3,7,1160,600,1956,0,98118,47.5368,-122.267,1790,6225,12.91164481522143,0.6587166382737081,0.4375,0.3286034353995519,0.9826912339475153,0.86010279473177,3.47571189279732,0.05822868703873654,0,59,0,0,2014,9,3
2624059036,5,4.5,5130,43123,2.0,0,0,3,11,5130,0,1996,0,98006,47.544,-122.126,4670,43560,14.285483561741055,0.9998051062171117,0.75,0.11895928021519339,1.0982658959537572,0.9899451344092193,9.32562620423892,0.08946984395588439,0,19,0,0,2014,10,4
2624079022,3,2.25,1880,100623,1.5,0,0,3,8,1880,0,1987,2007,98024,47.5342,-121.883,2520,21689,13.180634172318978,0.9994683678894205,0.5625,0.01868341548735888,0.745735819119397,4.639142461964039,8.603332011106703,0.3319577124717525,0,28,1,8,2014,10,4
2624079028,4,3.5,4270,117176,2.0,0,0,3,9,4270,0,2008,0,98024,47.5352,-121.883,2610,5251,13.813459455891852,0.9997658627955982,0.7,0.03644059841095095,1.6353887399463807,22.31073876618431,2.011106855610877,0.3318794026130417,0,7,0,0,2014,10,4
2624089007,2,2.5,3900,920423,2.0,0,0,3,12,3900,0,2009,0,98065,47.5371,-121.756,2720,411962,14.50765773869101,0.9997436554729556,0.8333333333333334,0.004237177648561967,1.4332965821389194,2.2342370552695265,151.40095553105476,0.45850626233192315,0,6,0,0,2015,3,1
2624089022,3,2.25,1560,11997,1.0,0,0,3,7,1260,300,1988,0,98065,47.5378,-121.742,1820,36590,12.899097318586382,0.8071748878923767,0.5625,0.13002167027837974,0.85667215815486,0.3278675084037058,20.093355299286106,0.47245383035719757,0,27,0,0,2015,3,1
2624089026,4,1.0,1430,27153,1.5,0,0,4,5,1430,0,1934,0,98065,47.5372,-121.744,1880,27153,12.524530013005734,0.9993011879804332,0.2,0.05266259114679237,0.7602339181286549,0.999963173013184,14.435406698564593,0.4704857673542093,0,81,0,0,2014,10,4
2624089040,2,1.0,1060,10600,1.5,0,0,3,6,1060,0,1968,0,98065,47.5375,-121.742,1560,21344,12.540671700269705,0.9990574929311969,0.3333333333333333,0.09999056692764834,0.6790518898142216,0.49660342000468494,13.673286354900705,0.4724684617161172,0,47,0,0,2015,2,1
2624089181,4,2.75,1790,47250,1.0,0,0,3,7,1220,570,1987,0,98045,47.5302,-121.746,1250,43791,12.873904582205107,0.6811836962590732,0.55,0.03788279613129881,1.430855315747402,1.0789641943734016,35.00479616306954,0.4688914124687937,0,28,0,0,2014,8,3
2625059301,4,3.25,2590,3889,3.0,0,0,3,9,2590,0,2013,0,98007,47.6259,-122.142,2590,4062,13.541075028051122,0.9996140486298727,0.65,0.6658097686375322,0.9996140486298727,0.9571745015998031,1.5677344654573524,0.09706424673509444,0,2,0,0,2015,3,1
263000009,3,2.5,1440,1102,3.0,0,0,3,8,1440,0,2009,0,98103,47.6995,-122.346,1440,1434,12.834683971615659,0.9993060374739764,0.625,1.3055303717135087,0.9993060374739764,0.7679442508710801,0.9951422623178349,0.19162001081689772,0,6,0,0,2015,1,1
263000040,3,2.5,1530,5032,2.0,0,0,3,7,1530,0,1998,0,98103,47.6985,-122.349,1450,2136,13.021439671201302,0.999346832135859,0.625,0.3039936419630439,1.0544452101998623,2.3547028544688815,1.4720882150241212,0.19298502594778805,0,17,0,0,2014,10,4
263000050,3,2.5,2160,8809,1.0,0,0,3,9,1540,620,2014,0,98103,47.6994,-122.349,930,5420,13.500801182986649,0.7126330402591393,0.625,0.24517593643586832,2.3200859291084854,1.624976941523704,5.821697099892589,0.1936287265579329,0,1,0,0,2014,10,4
263000164,2,1.0,830,6030,1.0,0,0,4,6,830,0,1925,0,98103,47.6994,-122.347,1280,6030,12.959846800844963,0.9987966305655837,0.3333333333333333,0.13762228486154868,0.6479313036690086,0.9998341900182391,4.707259953161593,0.1922385998678995,0,90,0,0,2014,12,4
263000255,3,2.25,1540,1561,3.0,0,0,3,8,1540,0,2010,0,98103,47.6991,-122.346,1540,1547,12.834683971615659,0.9993510707332901,0.5625,0.9859154929577465,0.9993510707332901,1.0083979328165376,1.0038935756002596,0.19133045377499072,0,5,0,0,2014,12,4
263000280,3,2.0,1150,4500,1.5,0,0,3,7,1150,0,1917,1991,98103,47.6985,-122.348,1230,5400,13.017005083966255,0.9991311902693311,0.5,0.25549877804932236,0.934199837530463,0.8331790409183485,4.3866774979691305,0.19228629177720974,0,98,1,24,2014,12,4
263000291,3,1.75,1540,9450,1.0,0,0,4,6,1040,500,1919,0,98103,47.6985,-122.348,1200,5400,12.979649382005148,0.6748864373783258,0.4375,0.16294572002962648,1.2822647793505413,1.7496759859285318,4.496253122398001,0.19228629177720974,0,96,0,0,2014,9,3
263000324,7,4.0,3440,8100,2.0,0,0,3,7,3440,0,1970,0,98103,47.6981,-122.349,1420,1560,13.217675375388819,0.999709386806161,0.5,0.4246389334650043,2.4208304011259676,5.188981422165279,1.0978184377199156,0.19269959583855475,0,45,0,0,2014,5,2
263000325,3,2.5,1430,1002,3.0,0,0,3,8,1430,0,2002,0,98103,47.698,-122.349,1430,1530,12.762830066509972,0.9993011879804332,0.625,1.4257228315054835,0.9993011879804332,0.6544741998693664,1.069182389937107,0.19262830201040626,0,13,0,0,2014,6,2
263000327,3,2.5,1460,1319,3.0,0,0,3,8,1460,0,2002,0,98103,47.698,-122.349,1430,1530,12.899222326086994,0.999315537303217,0.625,1.106060606060606,1.0202655485674355,0.8615284128020901,1.069182389937107,0.19262830201040626,0,13,0,0,2015,2,1
263000329,3,2.5,1420,1162,3.0,0,0,3,8,1420,0,2002,0,98103,47.6982,-122.349,1430,1560,12.765548423664681,0.9992962702322308,0.625,1.2209802235597593,0.9923130677847659,0.7443946188340808,1.090146750524109,0.19277091517465583,0,13,0,0,2014,10,4
263000359,3,2.25,1370,1524,3.0,0,0,3,8,1370,0,2005,0,98103,47.6982,-122.347,1370,1418,12.779875885354993,0.9992706053975201,0.5625,0.898360655737705,0.9992706053975201,1.0739957716701902,1.0342815463165573,0.19137455752528335,0,10,0,0,2014,6,2
2632000080,2,1.0,960,21850,1.0,0,0,3,6,960,0,1947,0,98032,47.4122,-122.267,1020,21850,12.396697137361691,0.9989594172736732,0.3333333333333333,0.04393391606791451,0.940254652301665,0.9999542355040959,21.40058765915769,0.15770145793272747,0,68,0,0,2014,7,3
2634500005,2,1.0,810,8494,1.0,0,0,3,6,810,0,1949,0,98155,47.7389,-122.324,1050,7975,12.377927112974284,0.998766954377312,0.3333333333333333,0.09535020600353149,0.7706945765937203,1.0649448345035106,7.588011417697431,0.20947594313024928,0,66,0,0,2014,9,3
2634500050,2,1.0,840,7870,1.0,0,0,3,6,840,0,1949,0,98155,47.7389,-122.326,1442,8131,12.433212202169729,0.9988109393579072,0.3333333333333333,0.1067208740947783,0.5821205821205822,0.9677816035415642,5.6347886347886345,0.21053402390012924,0,66,0,0,2014,9,3
2636900126,4,2.5,1570,9600,1.0,0,0,3,7,800,770,1972,0,98155,47.7757,-122.303,1340,9110,12.807655372286902,0.5092297899427116,0.5,0.16352463285074473,1.1707680835197614,1.0536713862364175,6.793437733035049,0.23273855753951941,0,43,0,0,2015,3,1
2639400020,4,1.75,2460,7560,2.0,0,0,4,8,2460,0,1952,0,98177,47.7256,-122.367,2760,8918,13.361381852676738,0.9995936611133686,0.35,0.32535378918132524,0.8909815284317276,0.8476286579212916,3.2299891343716043,0.2250209706135403,0,63,0,0,2014,8,3
2641400290,4,2.5,1800,7620,2.0,0,0,3,8,1800,0,1995,0,98055,47.4346,-122.201,1800,6879,12.762830066509972,0.9994447529150472,0.5,0.23618947644666055,0.9994447529150472,1.1075581395348837,3.819544697390339,0.12675053671143716,0,20,0,0,2014,10,4
2641800015,3,1.0,960,8291,1.0,0,0,3,6,960,0,1950,0,98146,47.5006,-122.334,1110,8231,11.975407125004564,0.9989594172736732,0.25,0.11577424023154848,0.8640864086408641,1.0071671525753159,7.408640864086409,0.13429589114292256,0,65,0,0,2014,11,4
2641800060,3,1.0,940,8571,1.0,0,0,3,6,940,0,1950,0,98146,47.5006,-122.336,1100,8573,12.384223015005313,0.9989373007438895,0.25,0.10965935604293048,0.8537693006357856,0.9996501049685095,7.786557674841053,0.1360874382415379,0,65,0,0,2015,4,2
2644300005,4,2.5,1900,9075,2.0,0,0,3,7,1900,0,1988,0,98133,47.7776,-122.352,1800,8460,12.917798665647773,0.9994739610731194,0.5,0.2093433230498017,1.0549694614103275,1.0725682543434583,4.697390338700722,0.25713962001309043,0,27,0,0,2015,4,2
2644900149,2,1.5,1650,7311,1.0,0,0,3,7,860,790,1978,0,98133,47.7772,-122.357,1660,7255,12.804911893867851,0.5208964264082374,0.5,0.22565645514223195,0.9933774834437086,1.0075799338478502,4.367850692354003,0.2595253924954855,0,37,0,0,2014,12,4
2645500013,3,1.0,1480,7284,1.0,0,0,3,7,970,510,1963,0,98133,47.7757,-122.353,2020,7920,12.726356399830706,0.6549628629304524,0.25,0.20315717227179136,0.7323107372587828,0.9195808610023987,3.9188520534388918,0.25608074487829097,0,52,0,0,2014,6,2
2645500021,3,1.5,1590,7260,1.0,0,0,3,7,1080,510,1964,0,98133,47.7753,-122.353,1590,7594,12.734569214406726,0.6788183532369579,0.375,0.21897810218978103,0.9993714644877436,0.955892034233048,4.7730986800754245,0.2557449938780745,0,51,0,0,2014,10,4
2648500030,1,1.0,1080,3230,1.0,0,0,3,6,1080,0,1963,0,98002,47.3075,-122.217,1210,5760,11.626263078808801,0.9990749306197965,0.5,0.3342618384401114,0.8918249380677127,0.5606665509460164,4.756399669694467,0.2532114859705314,0,52,0,0,2014,7,3
2649500155,5,3.25,2750,7500,2.0,0,1,3,7,2150,600,1937,1997,98033,47.6636,-122.203,2750,7500,13.527829818844937,0.7815339876408579,0.5416666666666666,0.3666177842954273,0.9996364958197019,0.9998666844420744,2.7262813522355507,0.10348304285304884,0,78,1,18,2014,6,2
2651100050,3,1.0,1180,7537,1.0,0,0,3,7,1180,0,1969,0,98034,47.7233,-122.221,1220,7425,12.899222326086994,0.9991532599491956,0.25,0.15654019633855135,0.9664209664209664,1.0149474818206303,6.081081081081081,0.16276248473605873,0,46,0,0,2015,2,1
2652500015,3,2.25,1620,4500,2.0,0,0,4,8,1620,0,1926,0,98119,47.643,-122.361,1210,4320,13.592368256649284,0.999383096853794,0.5625,0.35992001777382804,1.3377374071015689,1.0414255959268688,3.5672997522708507,0.1685623446649685,0,89,0,0,2014,6,2
2652500070,2,1.75,1230,3600,1.5,0,0,5,7,1230,0,1925,0,98119,47.6423,-122.361,1210,4500,13.362955414648066,0.9991876523151909,0.5833333333333334,0.3415717856151069,1.0156895127993393,0.7998222617196179,3.7159372419488026,0.1682216500110305,0,90,0,0,2014,5,2
2652500126,2,1.0,1380,1800,2.0,0,0,3,7,1080,300,1954,0,98119,47.6416,-122.361,1600,3600,13.25427020113111,0.782041998551774,0.3333333333333333,0.7662409772348695,0.8619612742036228,0.49986114968064427,2.2485946283572766,0.16788318267746669,0,61,0,0,2015,2,1
2652500155,4,1.75,1820,4500,1.5,0,0,3,8,1820,0,1921,0,98119,47.6429,-122.36,1870,3600,13.610944619216111,0.99945085118067,0.35,0.40435458786936235,0.9727418492784607,1.2496528742016106,1.9241047568145377,0.1676413144286983,0,94,0,0,2014,10,4
2652500210,2,1.0,1390,3600,1.0,0,0,4,7,1010,380,1913,0,98119,47.6422,-122.36,1590,3600,13.317931805683793,0.7260963335729691,0.3333333333333333,0.38600388780894196,0.873664362036455,0.9997222993612885,2.262727844123193,0.16729916257072194,0,102,0,0,2014,8,3
2652500225,3,2.75,1710,3600,1.0,0,0,3,7,1590,120,1909,0,98119,47.642,-122.36,1710,3600,13.26212705890841,0.9292811221507891,0.6875,0.4748680921966121,0.9994155464640561,0.9997222993612885,2.104032729398013,0.167201814568511,0,106,0,0,2014,10,4
2652500300,4,3.75,2930,3200,1.5,0,0,5,9,2130,800,1925,0,98119,47.643,-122.359,1900,4320,13.910821646859095,0.7267144319344934,0.75,0.91533895657607,1.5412940557601262,0.7405693126591066,2.272488164124145,0.16681984165462765,0,90,0,0,2014,6,2
2652500740,4,2.25,2190,4080,2.0,0,0,3,8,1800,390,1918,0,98119,47.6425,-122.358,2100,4080,13.658857917508856,0.8215426745778184,0.45,0.5366331781426121,1.0423607805806758,0.999754962019113,1.9419324131366016,0.16570334888101987,0,97,0,0,2014,6,2
2652500795,4,2.5,2730,4800,1.5,0,0,5,8,2230,500,1909,0,98119,47.642,-122.358,2190,4200,13.795308871054397,0.816550714024167,0.5,0.5686315350968548,1.2460063897763578,1.1425850987860033,1.9169329073482428,0.1654570709450952,0,106,0,0,2014,6,2
2652501470,4,2.5,3240,3600,2.0,0,0,3,9,2060,1180,2008,0,98109,47.6405,-122.356,1820,3600,14.014362236381235,0.6356062943535946,0.5,0.8997500694251597,1.7792421746293245,0.9997222993612885,1.9769357495881383,0.16297841986743902,0,7,0,0,2014,5,2
2652501513,3,2.0,1560,3200,1.5,0,0,3,7,1560,0,1910,2007,98109,47.6398,-122.356,1240,3600,13.199233673682526,0.9993593850096092,0.5,0.4873477038425492,1.257050765511684,0.8886420438767009,2.9008863819500403,0.16263678807689622,0,105,1,8,2014,8,3
2652501565,3,3.25,3530,4920,2.0,0,0,3,9,2660,870,2015,0,98109,47.641,-122.357,1900,4200,14.253766134056512,0.7533276692155196,0.8125,0.717333875228612,1.8569174118884797,1.1711497262556534,2.2093634928984747,0.16409517080578648,0,0,0,0,2015,4,2
2652501630,3,1.5,1410,3600,1.0,0,0,3,7,1410,0,1906,0,98109,47.6402,-122.357,1370,3600,13.348224831871299,0.9992912827781715,0.375,0.39155790058317136,1.0284463894967177,0.9997222993612885,2.62582056892779,0.16370514064723735,0,109,0,0,2015,5,2
2653000005,4,2.75,2600,2750,1.5,0,0,3,7,1620,980,1936,0,98119,47.6413,-122.357,1960,3705,13.641158361294979,0.6228373702422145,0.55,0.945110868774991,1.3258541560428352,0.7420399352401511,1.8893421723610402,0.1642421979412538,0,79,0,0,2014,5,2
2655500235,4,3.5,3920,19088,1.0,0,1,3,10,2240,1680,2005,0,98040,47.576,-122.214,3800,13749,14.288634937599019,0.5712828360112217,0.7,0.20535386872020536,1.0313075506445673,1.3882181818181818,3.617205998421468,0.015307838628947766,0,10,0,0,2015,4,2
2655500241,3,3.25,4160,35153,3.0,0,2,3,12,3690,470,2001,0,98040,47.5749,-122.214,3290,11533,14.345550989235415,0.8868060562364816,0.8125,0.11833646242248393,1.264053479185658,3.0477718050979714,3.5044059556365847,0.01420786448583325,0,14,0,0,2014,8,3
2658000215,2,1.0,820,4860,1.0,0,0,5,6,820,0,1955,0,98118,47.5298,-122.271,1240,6000,12.240478903153711,0.9987819732034104,0.3333333333333333,0.16868957004731536,0.660757453666398,0.8098650224962506,4.8348106365834,0.06492213696133474,0,60,0,0,2014,8,3
2658000335,3,1.25,1230,4500,1.5,0,0,4,7,1230,0,1913,0,98118,47.5301,-122.271,1310,5000,12.524530013005734,0.9991876523151909,0.3125,0.2732726060875361,0.9382151029748284,0.8998200359928015,3.8138825324180017,0.06477992258732533,0,102,0,0,2014,10,4
2658000373,4,2.0,1610,6250,1.0,0,0,4,7,1610,0,1952,0,98118,47.5293,-122.271,1310,6000,12.628070334272698,0.9993792675356921,0.4,0.25755879059350506,1.2280701754385965,1.041493084485919,4.576659038901602,0.06516154052024067,0,63,0,0,2015,1,1
2660500095,4,1.0,1710,6050,1.5,0,0,3,7,1410,300,1913,0,98118,47.5569,-122.288,1560,4950,13.480039220276565,0.8240794856808884,0.2,0.2825979176995538,1.0954516335682254,1.2219753585134316,3.171044202434337,0.0741981038085252,0,102,0,0,2015,5,2
2660500283,2,1.0,970,5500,1.0,0,0,3,7,970,0,1956,0,98118,47.556,-122.291,1180,6000,12.25486757159303,0.9989701338825953,0.3333333333333333,0.1763315760770769,0.821337849280271,0.9165139143476088,5.080440304826419,0.07724378165465186,0,59,0,0,2014,6,2
2663000050,4,1.0,1570,4000,1.5,0,0,3,7,1570,0,1920,0,98102,47.6275,-122.321,1610,4000,13.171155446333852,0.9993634627625716,0.2,0.3924018995251187,0.9745499689633768,0.9997500624843789,2.4829298572315333,0.1262295211476033,0,95,0,0,2014,9,3
2663000345,4,2.5,2390,4200,2.0,0,0,3,9,2150,240,1924,0,98102,47.6272,-122.318,2800,5250,13.997832948091215,0.8992053534086156,0.5,0.5689121637705308,0.8532666904676901,0.7998476480670349,1.8743305962156374,0.12353254956670237,0,91,0,0,2015,4,2
2663000580,4,1.0,1820,4000,2.0,0,0,3,8,1820,0,1923,0,98102,47.6259,-122.321,2050,4000,13.623139877437296,0.99945085118067,0.2,0.4548862784303924,0.8873720136518771,0.9997500624843789,1.9502681618722575,0.12539006337926525,0,92,0,0,2014,9,3
267000130,5,2.5,2070,12000,1.0,0,0,4,7,1340,730,1967,0,98008,47.626,-122.104,2090,12000,13.326121846238388,0.6470304200869146,0.4166666666666667,0.17248562619781685,0.9899569583931134,0.9999166736105325,5.738880918220947,0.1278390964414999,0,48,0,0,2014,6,2
267000170,3,2.25,1640,12000,1.0,0,0,3,7,1180,460,1967,0,98008,47.6252,-122.104,1620,12000,13.263777866614973,0.7190737355271176,0.5625,0.13665527872677277,1.0117211597779148,0.9999166736105325,7.402837754472547,0.12743226660281365,0,48,0,0,2014,12,4
267010020,4,2.0,1790,7800,1.0,0,0,5,8,1790,0,1972,0,98008,47.6266,-122.103,2150,7838,13.25339339419516,0.9994416527079844,0.4,0.229457761825407,0.8321710832171083,0.9950248756218906,3.6438865643886564,0.12900527644220838,0,43,0,0,2014,7,3
267020090,5,2.5,3110,15783,1.0,0,0,3,8,1720,1390,1974,0,98052,47.6301,-122.103,2550,12220,13.270785106659046,0.5528768884603021,0.4166666666666667,0.19703497212366955,1.2191297530380243,1.2914655101873824,4.790278322226578,0.13082799349725732,0,41,0,0,2014,8,3
2675600025,3,1.75,2140,7280,1.0,0,0,3,7,1070,1070,1910,0,98117,47.6993,-122.377,2280,8400,13.31050297651918,0.49976646426903315,0.4375,0.2939156709243236,0.9381850065760632,0.8665635043447208,3.682595352915388,0.21404208655623663,0,105,0,0,2015,3,1
2675600028,3,1.75,2660,7800,1.0,0,0,4,8,1330,1330,1951,0,98117,47.6993,-122.378,1950,6240,13.329379172803593,0.49981210071401727,0.4375,0.3409819253941802,1.363403382880574,1.249799711584682,3.1983598154792414,0.21480506756588857,0,64,0,0,2015,2,1
2676500080,4,2.5,2100,4237,2.0,0,0,3,8,2100,0,2006,0,98031,47.3901,-122.174,2100,4575,12.500609917318906,0.9995240361732508,0.5,0.49551675318546484,0.9995240361732508,0.9259178321678322,2.1775345073774393,0.17519623371266774,0,9,0,0,2014,6,2
2678100005,2,1.0,1120,6236,1.0,0,0,4,6,1120,0,1954,0,98155,47.763,-122.291,1340,7784,12.691583538230217,0.9991079393398751,0.3333333333333333,0.17957351290684623,0.8351976137211037,0.8010276172125883,5.804623415361671,0.2165015213149389,0,61,0,0,2015,2,1
2680700280,4,1.75,1790,8372,1.0,0,0,4,8,1340,450,1976,0,98033,47.6605,-122.189,2180,10500,13.603555432133808,0.7481853713009492,0.35,0.213782395796011,0.8207244383310408,0.7972574040567565,4.814305364511692,0.10286638102093884,0,39,0,0,2015,4,2
268500020,4,1.0,1650,9750,1.0,0,0,4,7,1650,0,1964,0,98059,47.4991,-122.164,1650,10112,12.551437369385376,0.9993943064809206,0.2,0.16921341400881962,0.9993943064809206,0.9641056066449125,6.124772864930345,0.07926874526337971,0,51,0,0,2014,11,4
2685600005,2,1.0,1170,5043,1.0,0,0,3,6,880,290,1949,0,98108,47.5492,-122.302,1430,5692,12.690967966082654,0.7514944491887275,0.3333333333333333,0.23195876288659795,0.8176100628930818,0.8858246969963113,3.9776380153738646,0.08884753413575701,0,66,0,0,2015,4,2
2685600090,3,1.5,1030,6969,1.0,0,0,4,6,1030,0,1921,0,98108,47.5492,-122.3,1420,6000,12.75130259456002,0.9990300678952473,0.375,0.14777618364418937,0.724841660802252,1.1613064489251792,4.2223786066150595,0.0868647215659443,0,94,0,0,2014,11,4
2688100071,2,1.0,1280,5400,1.0,0,0,3,7,1280,0,1964,0,98117,47.6949,-122.371,1540,5670,13.122365377402328,0.9992193598750976,0.3333333333333333,0.23699314941677468,0.8306294613887086,0.9522130135778523,3.6794289422452953,0.20662143008061068,0,51,0,0,2015,4,2
2688100075,5,2.0,2020,5000,1.5,0,0,4,7,2020,0,1938,0,98117,47.6949,-122.37,1510,6600,13.098072734013513,0.9995051954477981,0.3333333333333333,0.4039192161567686,1.3368630046326935,0.7574609907589759,4.367968232958305,0.20586212165894613,0,77,0,0,2014,5,2
269000070,4,3.0,2400,7680,1.0,0,0,3,7,1200,1200,1956,0,98199,47.6466,-122.389,2670,6342,13.317931805683793,0.4997917534360683,0.6,0.3124593151933342,0.8985398727068513,1.2107835409112406,2.374391613627855,0.19503974118702463,0,59,0,0,2015,1,1
269000085,4,3.5,3960,6654,2.0,0,0,3,10,2850,1110,2006,0,98199,47.6461,-122.389,2840,6400,13.993657580167481,0.7195152739207271,0.7,0.5950413223140496,1.3938753959873285,1.0395250742071551,2.2527279127067934,0.19482002755786085,0,9,0,0,2014,7,3
269000221,3,1.75,2320,6400,1.0,0,2,4,8,1420,900,1957,0,98199,47.6449,-122.389,2540,7680,13.565767608549109,0.6118052563550194,0.4375,0.36244336822371503,0.9130263675718221,0.8332248405155579,3.022432113341204,0.19429695089340174,0,58,0,0,2014,8,3
269000240,5,2.25,2960,7680,1.0,0,2,5,8,1550,1410,1958,0,98199,47.6456,-122.389,2860,7680,13.864301674514206,0.5234718000675448,0.375,0.38536648873844553,1.034603285564488,0.9998698086186695,2.684376092275428,0.19460135054256683,0,57,0,0,2014,10,4
269000615,3,2.0,2220,6641,1.0,0,2,4,7,1220,1000,1947,0,98199,47.6426,-122.388,1800,5900,13.681980308196241,0.5493021161638901,0.5,0.33423667570009036,1.232648528595225,1.1254024741569226,3.275957801221544,0.1924059208299589,0,68,0,0,2014,5,2
269000950,3,4.0,2550,3900,2.0,0,2,3,8,2050,500,1940,2003,98199,47.6415,-122.392,2340,6400,13.805461232211272,0.8036064288514309,1.0,0.6536785439630863,1.0892780862879112,0.6092798000312452,2.733874412644169,0.1955757162807451,0,75,1,12,2014,7,3
269001331,5,2.5,3200,7863,1.0,0,3,5,8,1600,1600,1959,0,98199,47.6398,-122.39,2640,7680,14.084010575524983,0.499843798812871,0.4166666666666667,0.4069175991861648,1.21166224914805,1.0236948314021612,2.90798939795532,0.19305336260636788,0,56,0,0,2014,9,3
269001360,4,1.75,2320,5595,1.0,0,0,3,7,1510,810,1956,0,98199,47.6397,-122.388,1840,5596,13.560619598657233,0.6505816458423094,0.35,0.4145818441744103,1.2601846822379141,0.9996426657137752,3.039652362846279,0.19118939521694697,0,59,0,0,2015,4,2
2690100170,3,2.5,1960,1477,2.0,0,0,3,7,1670,290,2012,0,98059,47.4873,-122.166,1980,1467,12.611541086966115,0.8516063233044365,0.625,1.3261163734776726,0.9893992932862191,1.0061307901907357,0.740535083291267,0.08763995284706336,0,3,0,0,2014,10,4
2690600005,2,1.0,760,6141,1.0,0,0,2,6,760,0,1920,0,98118,47.5469,-122.277,900,4120,11.998439434579149,0.9986859395532195,0.3333333333333333,0.12373819602735266,0.8435072142064373,1.4901722882795438,4.572697003329634,0.06459089668572152,0,95,0,0,2014,10,4
2695600005,2,1.0,840,4239,1.0,0,0,3,7,840,0,1948,0,98126,47.5319,-122.382,1120,4494,12.691583538230217,0.9988109393579072,0.3333333333333333,0.19811320754716982,0.7493309545049064,0.9430478309232481,4.008920606601249,0.1705490939051786,0,67,0,0,2014,6,2
2695600070,2,1.0,1350,4494,1.0,0,0,3,7,920,430,1949,0,98126,47.5315,-122.38,1470,5225,12.75130259456002,0.6809770540340488,0.3333333333333333,0.3003337041156841,0.9177430319510537,0.8599311136624569,3.5520054384772264,0.16864691802365075,0,66,0,0,2014,8,3
2695600190,2,1.0,940,4264,1.0,0,0,5,7,940,0,1949,0,98126,47.5314,-122.378,1630,4472,12.938442943086665,0.9989373007438895,0.3333333333333333,0.22039859320046892,0.5763335377069283,0.9532752067963336,2.7418761496014716,0.16669501188899688,0,66,0,0,2015,3,1
2695600375,2,1.0,850,5225,1.0,0,0,3,7,850,0,1949,0,98126,47.5311,-122.38,1230,5225,12.777055016970678,0.9988249118683902,0.3333333333333333,0.1626482969766552,0.6904955320877335,0.9998086490623804,4.244516653127539,0.16871661730591783,0,66,0,0,2014,11,4
2695600455,2,1.0,1160,5038,1.0,0,0,5,7,740,420,1942,0,98126,47.5304,-122.38,1160,5076,12.959846800844963,0.6373815676141258,0.3333333333333333,0.2302044056360389,0.9991386735572783,0.9923182982076029,4.372093023255814,0.16884080208478627,0,73,0,0,2015,1,1
